greV,greQ,greA,cgpa,toeflScore,internExp,confPubs,journalPubs,researchExp,industryExp,university
162,170,4.5,8.8,116,0,0,0,0,0,Virginia Polytechnic Institute and State University
166,161,4,8.06,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
138.2978723,170.212766,3.5,7.3,110,0,0,0,0,0,Virginia Polytechnic Institute and State University
134.0425532,170.212766,3,8.35,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,159.5744681,3,7.4,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
161,165,3.5,8.99,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
155,161,4,7.7,107,0,0,0,0,27,Virginia Polytechnic Institute and State University
138.2978723,161.7021277,3.5,8.84,110,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,4,7.7,112,0,0,0,0,0,Virginia Polytechnic Institute and State University
136.1702128,170.212766,4,9.07,112,0,0,0,0,0,Virginia Polytechnic Institute and State University
161,169,4,9.41,109,0,0,0,0,0,Virginia Polytechnic Institute and State University
162,167,5,7.7,107,0,0,0,0,36,Virginia Polytechnic Institute and State University
144.6808511,170.212766,4,6.77,112,0,0,0,0,0,Virginia Polytechnic Institute and State University
148,167,3.5,8.86,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
158,170,3.5,7.16,108,2,0,1,0,24,Virginia Polytechnic Institute and State University
136.1702128,165.9574468,4,7.7,116,0,0,0,0,0,Virginia Polytechnic Institute and State University
162,168,4,7.2,113,0,0,0,0,46,Virginia Polytechnic Institute and State University
154,160,3.5,7.704,109,6,2,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,3,8.87,109,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,3.5,8.5,95,0,0,0,0,0,Virginia Polytechnic Institute and State University
155,165,4,8.23,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
153,170,3.5,8.7,101,0,0,0,0,0,Virginia Polytechnic Institute and State University
154,165,3.5,6.5,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
148,161,3,8.94,107,5,0,0,0,31,Virginia Polytechnic Institute and State University
152,158,3.5,5.8,106,0,0,0,0,92,Virginia Polytechnic Institute and State University
130,170.212766,3.5,7.2,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,163.8297872,3.5,8.74,97,0,0,0,0,0,Virginia Polytechnic Institute and State University
138.2978723,170.212766,5,8.23,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,161.7021277,3,8.11,91,0,0,0,0,0,Virginia Polytechnic Institute and State University
157,167,5,8.65,113,1,1,0,0,1,Virginia Polytechnic Institute and State University
148,163,4,6.5,103,0,0,0,0,8,Virginia Polytechnic Institute and State University
148,162,3.5,7.5,95,2,0,0,0,0,Virginia Polytechnic Institute and State University
151.0638298,163.8297872,3.5,8.1,104,0,0,0,0,0,Virginia Polytechnic Institute and State University
149,159,3,9.1,104,0,0,0,0,16,Virginia Polytechnic Institute and State University
153,162,4,8.4,113,2,0,0,0,0,Virginia Polytechnic Institute and State University
130,161.7021277,3,7.47,104,0,0,0,0,0,Virginia Polytechnic Institute and State University
134.0425532,168.0851064,3.5,7.2,101,0,0,0,0,0,Virginia Polytechnic Institute and State University
146,164,3,10,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,4.5,6.95,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
142.5531915,170.212766,3,8,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,158,3,9.25,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
165,166,4,7.6,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,164,3.5,9.28,106,0,0,0,0,0,Virginia Polytechnic Institute and State University
142.5531915,170.212766,3.5,9.4,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,159.5744681,3.5,7.008,93,0,0,0,0,0,Virginia Polytechnic Institute and State University
138.2978723,168.0851064,3,7.7,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
163,165,5,8.38,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
158,168,3,8.55,104,0,0,0,0,0,Virginia Polytechnic Institute and State University
141,167,3,8.5,98,3,0,0,36,48,Virginia Polytechnic Institute and State University
148.9361702,170.212766,3.5,9.255,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,3,7.55,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
154,164,3,8.17,110,0,0,0,0,0,Virginia Polytechnic Institute and State University
159,163,3,8.59,108,0,0,0,0,24,Virginia Polytechnic Institute and State University
159,169,4.5,8.99,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
142.5531915,170.212766,4.5,7.11,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
138.2978723,170.212766,4.5,8.1,113,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,168.0851064,4,8.61,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
148.9361702,170.212766,4,8.519,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,3,6.8,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
160,159,3.5,8.05,109,2,0,0,0,0,Virginia Polytechnic Institute and State University
155,169,4,9.48,101,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,3,8.06,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,3.5,7.5,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,163,4,8.78,98,6,0,0,0,26,Virginia Polytechnic Institute and State University
159,168,3.5,8.3,113,0,0,0,0,0,Virginia Polytechnic Institute and State University
144.6808511,170.212766,5.5,7.9,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
150,166,4,7.905,100,0,0,0,0,0,Virginia Polytechnic Institute and State University
144.6808511,170.212766,3,7.2,93,0,0,0,0,0,Virginia Polytechnic Institute and State University
148,157,3,8,89,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,168.0851064,5.5,7.314,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
163,170,4,7,117,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,161.7021277,3.5,6.8,106,0,0,0,0,0,Virginia Polytechnic Institute and State University
136.1702128,170.212766,3.5,8.05,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
164,169,4.5,8.89,118,0,0,0,0,0,Virginia Polytechnic Institute and State University
158,170,4.5,9.86,117,0,0,0,0,0,Virginia Polytechnic Institute and State University
146.8085106,161.7021277,3.5,8.175,99,0,0,0,0,0,Virginia Polytechnic Institute and State University
157,160,3.5,8.2,109,0,0,0,0,0,Virginia Polytechnic Institute and State University
155,164,3.5,8.57,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
158,170,4,9.66,105,9,1,1,12,6,Virginia Polytechnic Institute and State University
156,165,3,9.28,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
144.6808511,170.212766,4.5,6.01,118,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,168.0851064,4,8.1,111,0,0,0,0,0,Virginia Polytechnic Institute and State University
162,167,4.5,7.6,116,0,0,0,0,0,Virginia Polytechnic Institute and State University
131.9148936,157.4468085,4,7,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
154,170,4,9.08,104,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,4,7.3,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
131.9148936,170.212766,3.5,8.47,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
146.8085106,170.212766,5,9.85,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,167,3,6.8,111,0,0,0,0,14,Virginia Polytechnic Institute and State University
142.5531915,170.212766,4.5,9.43,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
161,166,4.5,9.22,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
153,170,3.5,7.4,104,0,0,0,0,0,Virginia Polytechnic Institute and State University
161,159,4,8.43,117,0,0,0,0,0,Virginia Polytechnic Institute and State University
155,163,3.5,8.12,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
148,155,3,8.71,95,0,0,0,0,31,Virginia Polytechnic Institute and State University
130,170.212766,5,7,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
162,168,5,9.22,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
156,170,4,9.61,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
160,170,3,8.5,113,0,2,1,48,18,Virginia Polytechnic Institute and State University
160,161,5,9.2,118,0,0,0,0,0,Virginia Polytechnic Institute and State University
148,168,3.5,8.81,97,0,0,0,0,0,Virginia Polytechnic Institute and State University
161,170,4,7.936,113,0,0,0,0,0,Virginia Polytechnic Institute and State University
165,166,3.5,7.4,110,0,0,0,0,0,Virginia Polytechnic Institute and State University
169,166,4.5,8.5,119,0,0,0,0,0,Virginia Polytechnic Institute and State University
153.1914894,170.212766,4,8.3,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
144.6808511,170.212766,5,6.7,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
155.3191489,163.8297872,4.5,7.91,116,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,4.5,6.8,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,165.9574468,3.5,9.64,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,3.5,7.3,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
151,170,3,8.32,104,0,1,0,0,0,Virginia Polytechnic Institute and State University
163,168,4,8.04,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,4,8.55,113,0,0,0,0,0,Virginia Polytechnic Institute and State University
138.2978723,165.9574468,3,7.33,103,0,0,0,0,0,Virginia Polytechnic Institute and State University
150,169,4,7.5,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,163,3.5,8.7,105,0,0,0,0,0,Virginia Polytechnic Institute and State University
150,162,3.5,9.5,115,0,0,0,0,0,Virginia Polytechnic Institute and State University
144.6808511,170.212766,3.5,8.17,106,0,0,0,0,0,Virginia Polytechnic Institute and State University
152,164,4,8.539,111,2,1,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,3.5,7.67,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
154,170,3.5,7.95,110,6,0,0,0,20,Virginia Polytechnic Institute and State University
155,167,4,9.36,107,2,0,0,0,20,Virginia Polytechnic Institute and State University
156,165,4,9.21,112,6,1,0,7,24,Virginia Polytechnic Institute and State University
157,165,3.5,8,106,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,168.0851064,3,7.2,109,0,0,0,0,0,Virginia Polytechnic Institute and State University
134.0425532,168.0851064,4,7.8,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,170.212766,5,7.3,102,0,0,0,0,0,Virginia Polytechnic Institute and State University
131.9148936,163.8297872,3.5,9.01,114,0,0,0,0,0,Virginia Polytechnic Institute and State University
164,170,4,8.64,113,0,0,0,0,0,Virginia Polytechnic Institute and State University
130,157.4468085,3,8,99,0,0,0,0,0,Virginia Polytechnic Institute and State University
160,164,4,8.93,116,0,0,0,0,0,Virginia Polytechnic Institute and State University
145,158,3.5,8.34,93,0,0,0,0,0,Virginia Polytechnic Institute and State University
156,170,3,8.62,108,0,0,0,0,0,Virginia Polytechnic Institute and State University
155.3191489,170.212766,5.5,6.3,107,0,0,0,0,0,Virginia Polytechnic Institute and State University
159,170,4,7.7,113,2,1,0,0,24,University of Wisconsin Madison
148,164,4.5,8.6,115,0,0,0,0,0,University of Wisconsin Madison
146.8085106,168.0851064,3.5,8.77,98,0,0,0,0,0,University of Wisconsin Madison
162,166,4,8.9,117,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4.5,7.345,113,0,0,0,0,0,University of Wisconsin Madison
158,170,4.5,9.12,111,4,2,1,12,24,University of Wisconsin Madison
160,170,5.5,9.57,117,0,0,0,0,0,University of Wisconsin Madison
130,163.8297872,4.5,9.78,108,0,0,0,0,0,University of Wisconsin Madison
154,161,3.5,8.78,111,0,0,0,0,0,University of Wisconsin Madison
159,168,3.5,8.8,107,0,0,0,0,0,University of Wisconsin Madison
157,165,4,8.05,106,3,1,0,9,0,University of Wisconsin Madison
160,168,4,9.49,118,4,0,0,2,0,University of Wisconsin Madison
148.9361702,170.212766,3.5,8.37,110,0,0,0,0,0,University of Wisconsin Madison
142.5531915,170.212766,4,9.7,111,0,0,0,0,0,University of Wisconsin Madison
138.2978723,165.9574468,4,9.75,101,0,0,0,0,0,University of Wisconsin Madison
147,163,3.5,9.01,106,0,0,0,0,0,University of Wisconsin Madison
167,168,5.5,9.33,118,0,0,0,0,0,University of Wisconsin Madison
170.212766,161.7021277,5.5,8.08,119,0,0,0,0,0,University of Wisconsin Madison
130,161.7021277,3.5,6.4,90,0,0,0,0,0,University of Wisconsin Madison
164,169,4,9.03,118,0,0,0,0,0,University of Wisconsin Madison
131.9148936,168.0851064,3.5,8.51,115,0,0,0,0,0,University of Wisconsin Madison
155,164,4,9.42,107,2,1,0,0,36,University of Wisconsin Madison
161,167,4,8.09,108,0,0,0,0,0,University of Wisconsin Madison
155,163,3,8.64,109,0,0,0,0,0,University of Wisconsin Madison
138.2978723,170.212766,3,7.24,116,0,0,0,0,0,University of Wisconsin Madison
166,170,4.5,9.45,114,12,1,0,6,24,University of Wisconsin Madison
130,170.212766,4.5,9.1,107,0,0,0,0,0,University of Wisconsin Madison
159,163,4.5,9.07,115,0,0,0,0,0,University of Wisconsin Madison
156,161,4,8.53,117,0,0,0,0,0,University of Wisconsin Madison
144.6808511,163.8297872,3.5,8.6,101,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4,9.04,109,0,0,0,0,0,University of Wisconsin Madison
144.6808511,159.5744681,4,9.65,117,0,0,0,0,0,University of Wisconsin Madison
158,168,5,9,112,0,0,0,0,0,University of Wisconsin Madison
130,168.0851064,3,9.3,86,0,0,0,0,0,University of Wisconsin Madison
130,159.5744681,4,8.2,114,0,0,0,0,0,University of Wisconsin Madison
153,166,4.5,8.2,110,0,0,0,0,0,University of Wisconsin Madison
161,170,3.5,9.56,112,0,0,0,0,0,University of Wisconsin Madison
154,166,3.5,9.5,113,0,0,0,0,0,University of Wisconsin Madison
157,164,3.5,8.5,107,0,0,0,0,0,University of Wisconsin Madison
136.1702128,170.212766,5,7.88,114,0,0,0,0,0,University of Wisconsin Madison
156,162,4,9.57,112,0,0,0,0,0,University of Wisconsin Madison
131.9148936,170.212766,4.5,9.47,113,0,0,0,0,0,University of Wisconsin Madison
156,170,5,8.948,107,0,0,0,0,0,University of Wisconsin Madison
149,163,3.5,9,107,0,0,0,0,0,University of Wisconsin Madison
159,168,3.5,7.2,107,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4,9.25,109,0,0,0,0,0,University of Wisconsin Madison
159,169,3,9.23,113,0,0,0,0,0,University of Wisconsin Madison
153.1914894,170.212766,4,8.36,112,0,0,0,0,0,University of Wisconsin Madison
131.9148936,165.9574468,3.5,7.97,110,0,0,0,0,0,University of Wisconsin Madison
159,168,3.5,8.6,104,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4,8.08,113,0,0,0,0,0,University of Wisconsin Madison
148,161,3.5,8.7,100,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,3.5,9.91,108,0,0,0,0,0,University of Wisconsin Madison
143,162,3,7.77,95,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4,9.2,105,0,0,0,0,0,University of Wisconsin Madison
159,163,5,9.32,111,0,0,0,0,0,University of Wisconsin Madison
152,162,4,9.2,108,0,0,0,0,0,University of Wisconsin Madison
154,168,3.5,9.43,105,0,0,0,0,0,University of Wisconsin Madison
152,168,4,8.29,108,0,0,0,0,0,University of Wisconsin Madison
131.9148936,170.212766,4.5,8,114,0,0,0,0,0,University of Wisconsin Madison
159,168,3.5,9.1,107,0,0,0,0,0,University of Wisconsin Madison
153,170,3.5,7.77,105,1,0,0,0,34,University of Wisconsin Madison
154,166,4,9.29,105,6,0,0,6,12,University of Wisconsin Madison
130,159.5744681,3.5,8.37,106,0,0,0,0,0,University of Wisconsin Madison
153,162,4,9.59,101,2,1,0,0,22,University of Wisconsin Madison
152,164,4,8.75,106,0,0,0,0,0,University of Wisconsin Madison
154,170,4,9.71,118,0,0,0,0,0,University of Wisconsin Madison
157,164,3.5,8.96,111,0,0,0,0,0,University of Wisconsin Madison
155,164,3.5,8.7,108,0,0,0,0,0,University of Wisconsin Madison
130,165.9574468,4,5.7,108,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,4.5,7,106,0,0,0,0,0,University of Wisconsin Madison
130,159.5744681,4,7,119,0,0,0,0,0,University of Wisconsin Madison
140.4255319,170.212766,5,8.12,110,0,0,0,0,0,University of Wisconsin Madison
169,170,4.5,9.18,117,0,1,1,0,34,University of Wisconsin Madison
158,164,3.5,7.8,110,0,0,0,0,0,University of Wisconsin Madison
153,161,3,5.8,106,5,0,0,0,16,University of Wisconsin Madison
130,170.212766,4,8.9,110,0,0,0,0,0,University of Wisconsin Madison
159,167,5.5,8.61,110,0,0,0,0,0,University of Wisconsin Madison
157,170,4,9.13,106,0,0,0,0,0,University of Wisconsin Madison
150,163,3.5,8.388,105,0,0,0,0,0,University of Wisconsin Madison
130,165.9574468,3.5,7.23,107,0,0,0,0,0,University of Wisconsin Madison
131.9148936,170.212766,4,8.99,110,0,0,0,0,0,University of Wisconsin Madison
162,169,5,9.22,112,0,0,0,0,0,University of Wisconsin Madison
158,158,3.5,9.21,106,0,0,0,0,0,University of Wisconsin Madison
162,164,4,9.35,116,0,0,0,0,0,University of Wisconsin Madison
130,170.212766,3.5,7.8,107,0,0,0,0,0,University of Wisconsin Madison
158,166,4.5,8.03,113,0,0,0,0,0,University of Wisconsin Madison
140.4255319,161.7021277,4.5,7.3,114,0,0,0,0,0,University of Wisconsin Madison
145,170,4,9.2,110,0,0,0,0,0,University of Wisconsin Madison
141,153,2,8.6,107,0,0,0,0,0,University of Wisconsin Madison
136.1702128,170.212766,3.5,8.7,114,0,0,0,0,0,University of Wisconsin Madison
136.1702128,170.212766,4,8.78,111,0,0,0,0,0,University of Wisconsin Madison
161,164,3,8.7,109,0,0,0,0,0,University of Wisconsin Madison
156,163,3.5,8.93,107,0,0,0,0,29,University of Wisconsin Madison
151,161,3.5,7.54,109,0,0,0,0,0,University of Wisconsin Madison
161,166,3.5,8.43,115,0,0,0,0,0,University of Wisconsin Madison
142.5531915,170.212766,4,7.053,108,0,0,0,0,0,University of Wisconsin Madison
155,161,3.5,8.278,103,0,0,0,0,0,University of Wisconsin Madison
163,170,4,8.9,109,0,0,0,0,0,University of Wisconsin Madison
170,169,5,8,118,0,0,0,0,0,University of Wisconsin Madison
158,163,4.5,8.24,116,0,0,0,0,0,University of Wisconsin Madison
151,163,3,8.3,103,6,0,0,0,41,University of Wisconsin Madison
146.8085106,170.212766,3.5,7.4,117,0,0,0,0,0,University of Wisconsin Madison
157,168,3,8.95,109,0,0,0,0,0,University of Wisconsin Madison
